Dates,KATE US Equity,KBH US Equity,KDP US Equity,KEY US Equity,KEYS US Equity,KHC UW Equity,KIM US Equity,KLAC UQ Equity,KLAC UW Equity,KMB US Equity,KMI US Equity,KMRTQ US Equity,KMX US Equity,KO US Equity,KR US Equity,KRB US Equity,KRFT UW Equity,KRI US Equity,KSE US Equity,KSS US Equity,KSU US Equity,L US Equity,LDG US Equity,LDOS US Equity,LDWIF US Equity,LEG US Equity,LEHMQ US Equity,LEN US Equity,LHX US Equity,LIN US Equity,LKQ UW Equity,LLTC UQ Equity,LLTC UW Equity,LLY US Equity,LM US Equity,LMT US Equity,LNC US Equity,LNT US Equity,LNT UW Equity,LO US Equity,LOW US Equity,LPX US Equity,LRCX UW Equity,LUMN US Equity,LUV US Equity,LVLT US Equity,LVS US Equity,LW US Equity,LXK US Equity,LYB US Equity,M US Equity,MA US Equity,MAA US Equity,MAC US Equity,MAR US Equity,MAR UW Equity,MAS US Equity,MAT US Equity,MAT UW Equity,MBI US Equity,MCD US Equity,MCHP UW Equity,MCK US Equity,MCO US Equity,MDLZ US Equity,MDLZ UW Equity,MDP US Equity,MDRIQ US Equity,MDT US Equity,MEE US Equity,MEL US Equity,MER US Equity,MET US Equity,META UW Equity,MFE US Equity,MGM US Equity,MHK US Equity,MHS US Equity,MIRKQ US Equity,MJN US Equity,MKC US Equity,MKG US Equity,MKTX UW Equity,MLM US Equity,MMM US Equity,MNKKQ US Equity,MNST UW Equity,MO US Equity,MOLX UQ Equity,MOLX UW Equity,MOS US Equity,MPC US Equity,MRK US Equity,MRO US Equity,MRSH US Equity,MS US Equity,MSCI US Equity,MSFT UQ Equity,MSFT UW Equity,MSI US Equity,MTB US Equity,MTD US Equity,MTG US Equity,MTLQQ US Equity,MTW US Equity,MU US Equity,MU UW Equity,MUR US Equity,MWI US Equity,MWV US Equity,MWW US Equity,MWW UQ Equity,MWW UW Equity,MXIM UQ Equity,MXIM UW Equity,MYL US Equity,MYL UW Equity,MZIAQ US Equity,NAV US Equity,NAVI UW Equity,NBL US Equity,NBR US Equity,NBR UA Equity,NC US Equity,NCC US Equity,NCE US Equity,NCLH US Equity,NDAQ UW Equity,NEBLQ US Equity,NEE US Equity,NEM US Equity,NFB US Equity,NFLX UW Equity,NFX US Equity,NGH US Equity,NI US Equity,NKE US Equity,NKTR UW Equity,NLSN US Equity,NMK US Equity,NOC US Equity,NOV US Equity,NOVL UQ Equity,NOVL UW Equity,NRG US Equity,NRTLQ US Equity,NSC US Equity,NTAP UQ Equity,NTAP UW Equity,NTRS UQ Equity,NTRS UW Equity,NUE US Equity,NVDA UQ Equity,NVDA UW Equity,NVR US Equity,NWL US Equity,NWL UW Equity,NWS UW Equity,NWSA UW Equity,NXTL UQ Equity,NYT US Equity,O US Equity,OAT US Equity,OI US Equity,OK US Equity,OKE US Equity,OMC US Equity,OMX US Equity,ORCL US Equity,ORCL UQ Equity,ORCL UW Equity,ORLY UW Equity,ORX US Equity,OWENQ US Equity,OXY US Equity,PALM UQ Equity,PARA US Equity,PARA UA Equity,PAYX UQ Equity,PAYX UW Equity,PBCT UW Equity,PBG US Equity,PBI US Equity,PCAR UQ Equity,PCAR UW Equity,PCG US Equity,PCH US Equity,PCP US Equity,PDCO UQ Equity,PDCO UW Equity,PDG US Equity,PEG US Equity,PEP US Equity,PEP UW Equity,PETM UW Equity,PFE US Equity,PFG US Equity,PFG UW Equity,PG US Equity,PGL US Equity,PGR US Equity,PH US Equity,PHM US Equity,PKG US Equity,PLD US Equity,PM US Equity,PMCS UQ Equity,PMCS UW Equity,PNC US Equity,PNR US Equity,PNW US Equity,PPG US Equity,PPL US Equity,PPW US Equity,PRDCQ US Equity,PRGO US Equity,PRGO UW Equity,PRU US Equity,PSA US Equity,PSX US Equity,PTC UQ Equity,PTC UW Equity,PTV US Equity,PVH US Equity,PVN US Equity,PWR US Equity,PXD US Equity,PYPL UW Equity,QCOM UQ Equity,QCOM UW Equity,QEP US Equity,QLGC UQ Equity,Low High Yield OAS,NonFarm ManufacturingWeekly hours,30Y T-Yield,MSCI Low Size,Total New Housing Started (000s),NonFarm Payroll (000s),Personal Income exl. Transfer,BCOM,CBOE Total Put-Call Ratio,Fear-Greed,MSCI Value,MSCI Momentum,MSCI Low Vol,MSCI High Div Yield
1/31/2011,4.94,14.84,35.43,8.9,,,18.09,44.08,44.08,62.0393,,0.1,32.65,31.425,10.7,27.15,,60,42.2,50.78,49.98,40.05,71.51,45.6373,0.007,22.53,0.041,19.3252,46.54,93.04,12.08,34.79,34.79,34.77,33.13,79.6,28.84,18.58,,25.08,24.8,10.04,4.989,43.24,11.85,18.4499,46.49,,34.84,35.94,23.15,23.651,63.75,48.66,37.2228,,11.7068,23.68,23.68,10.7,73.67,18.235,75.17,29.37,20.0014,,33.7,62.3401,38.32,62.86,44,11.64,40.7872,,47.9,14.83,55.55,61.02,1.43,57.97,22.1,43.9375,20.13,83.5,73.508,,4.72,23.51,26.15,26.15,81.04,,31.6285,27.7427,27.88,29.4,34.23,27.725,27.725,38.77,86.47,149.19,8.39,0.084,11.3529,10.54,10.54,57.216,19.96,25.4988,16.65,12.01,12.01,25.82,25.82,23.16,23.16,0.003,64.85,,45.55,1220,1787.75,7.2952,1.81,40.5,,8.16,33.4175,13.365,55.07,28.07,3.058,73.17,29.9375,7.3169,20.62,168.1492,26.07,18.55,62.867,66.5998,6.02,6.02,20.75,0.017,61.19,54.73,54.73,51.98,51.98,45.91,0.598,0.598,765,19.25,,,,33.32,10.11,33.8546,102.2,29.49,38,25.7778,44.88,16.07,32.03,32.03,32.03,3.789,10.375,0.97,92.7399,5.69,19.83,33.5667,32,32,12.91,38.23,24.28,37.66,37.66,46.28,37.15,142.99,33.06,33.06,22.04,32.43,64.31,,40.24,17.2716,32.77,,63.13,47.38,19.81,89.41,7.89,28.25,33.55,57.24,7.82,7.82,60,24.289,40.71,42.14,23.9315,20.125,0.0051,72.719,72.74,61.51,108.98,,22.23,22.23,33.23,58.37,17.68,23.73,95.16,,54.13,54.13,40.64,17.81,8.36,40.8,4.3341,4562.73, 40.2 ,130837,11708.4,163.9999,0.822,54.6,225851.1896,65527.02048,1388.22,1339.276708
2/28/2011,5.14,13.25,36.06,9.14,,,19.38,48.82,48.82,63.1607,30.5,0.1,35.37,31.96,11.45,27.15,,60,42.2,53.89,53.84,43.25,71.51,45.0038,0.007,23.06,0.0431,20.1237,46.66,99.38,11.88,34.56,34.56,34.56,36.25,79.16,31.72,19.69,,25.59,26.17,10.32,5.49,41.18,11.83,20.9999,46.64,,37.53,38.08,23.9,24.056,64.97,50.64,36.9589,,11.9441,25.06,25.06,11.21,75.68,18.455,79.28,31.9,20.8323,,35.26,68.8501,39.92,63.33,44,11.64,42.2042,,47.95,13.94,58.11,61.64,1.43,59.85,23.825,43.9375,21.39,88.86,77.111,,4.796,25.37,27.93,27.93,85.85,,31.0563,30.1103,30.44,29.68,35.5,26.58,26.58,38.64,88.05,171.37,8.59,0.0662,16.7461,11.13,11.13,63.4554,19.96,26.14,17.15,12.01,12.01,27.58,27.58,22.87,22.87,0.0021,61.98,,46.33,1423.5,1787.75,9.0635,1.81,40.5,,9.5367,39.0613,13.8675,55.27,28.07,2.952,72.79,29.9375,7.5291,22.2575,143.8493,26.59,18.55,60.491,71.7097,5.88,5.88,19.99,0.027,65.58,51.66,51.66,51.57,51.57,47.96,0.5665,0.5665,727.86,19.34,,,,33.32,10.4,34.8327,102.2,30.49,38,28.2641,50.9,13.74,32.9,32.9,32.9,3.705,10.375,0.97,97.8143,5.69,23.86,33.5667,33.63,33.63,13.18,38.23,25.18,33.42,33.42,46.06,38.4,141.75,33.38,33.38,22.04,32.7,63.42,,40.87,18.2385,34.26,,63.05,47.38,20.83,89.18,6.9,28.79,36.38,62.78,7.9,7.9,61.7,24.9,42.23,44.19,23.5974,20.125,0.0051,76.43,76.43,65.83,112.25,,23.7,23.7,33.23,60.01,17.68,22.81,102.34,,59.58,59.58,39.55,18.06,7.64,41,4.5711,4666.92, 35.4 ,131056,11761.8,166.1437,0.856315789,51.26315789,234934.747,68138.48342,1430.24,1394.909545
3/31/2011,5.39,12.44,37.16,8.88,,,18.34,47.37,47.37,62.5569,29.64,0.1,32.1,33.17,11.985,27.15,,60,42.2,53.04,54.45,43.09,71.51,46.6013,0.007,24.5,0.0437,18.0874,49.6,101.6,12.05,33.63,33.63,35.17,36.09,80.4,30.04,19.465,,31.67,26.43,10.5,5.666,41.55,12.63,22.0499,42.22,,37.04,39.55,24.26,25.172,64.2,49.53,33.5373,,12.2341,24.93,24.93,10.04,76.09,19.005,79.05,33.91,20.5183,,33.92,76.1701,39.35,68.36,44,11.64,39.8605,,47.95,13.15,61.15,56.16,1.43,57.93,23.915,43.9375,24.2,89.67,78.173,,5.019,26.03,25.12,25.12,78.75,,31.4759,32.3625,29.81,27.32,36.82,25.36,25.36,44.69,88.47,172,8.89,0.0422,18.496,11.47,11.46,63.3604,19.96,27.0129,15.9,12.01,12.01,25.6,25.6,22.66,22.67,0.0023,69.33,,48.325,1519,1787.75,8.0535,1.81,40.5,,8.6133,39.8563,13.78,54.58,28.07,3.39,76.01,29.9375,7.537,18.925,142.0493,27.31,18.55,62.71,71.4393,5.93,5.93,21.54,0.026,69.27,48.18,48.18,50.75,50.75,46.02,0.4615,0.4615,756,19.13,,,,33.32,9.47,33.8449,102.2,30.19,38,29.2752,49.06,12.94,33.4325,33.37,33.37,3.831,10.375,0.97,100.2316,5.69,25.04,33.5667,31.36,31.36,12.58,38.23,25.69,34.9,34.9,44.18,40.2,147.18,32.19,32.19,22.04,31.51,64.41,,40.95,19.2528,32.11,,61.6,47.38,21.13,94.68,7.4,28.89,35.97,65.63,7.5,7.5,62.99,25.3768,42.79,47.605,23.4768,20.125,0.0051,79.52,79.52,61.58,110.91,,22.49,22.49,33.23,65.03,17.68,22.43,101.92,,54.83,54.83,40.54,18.55,7.96,41.3,4.5007,4842.84, 49.9 ,131282,11734,169.5579,0.902173913,23.2173913,234506.9771,69506.23366,1451.78,1410.560555
4/29/2011,6.29,11.81,39.2,8.67,,,19.54,43.9,43.9,63.314,28.58,0.1,34.7,33.73,12.155,27.15,,60,42.2,52.71,58.11,44.26,71.51,47.9233,0.007,26.29,0.035,18.9558,53.13,106.42,12.61,34.8,34.8,37.01,37.15,79.25,31.23,19.77,,35.5,26.25,9.3,4.831,40.78,11.75,23.3999,47.01,,32.25,44.5,23.91,27.589,66.85,52.82,33.2734,,11.7947,26.72,26.72,10.32,78.31,20.52,83.01,39.14,21.9773,,33.42,69.2701,41.75,68.24,44,11.64,41.6962,,47.95,12.66,60.04,59.33,1.43,66.88,24.56,43.9375,24.35,91.19,81.275,,5.513,26.84,27,27,74.86,,34.2793,32.8056,30.28,26.15,35.47,26.02,26.02,45.88,88.37,187.4,8.66,0.0422,18.758,11.32,11.29,66.8642,19.96,30.0054,16.41,12.01,12.01,27.34,27.34,24.92,24.92,0.0023,69.52,,48.135,1532,1787.75,7.6576,1.81,40.5,,9.0333,37.5761,14.1425,58.61,28.07,3.324,70.8,29.9375,7.6431,20.58,155.6992,29.89,18.55,63.61,69.1142,6.1,6.1,24.2,0.0275,74.68,51.98,51.98,49.99,49.99,46.96,0.5,0.5,739.33,19.06,,,,33.32,8.13,34.4259,102.2,29.67,38,30.6147,49.19,9.96,35.96,36.05,36.05,3.937,10.375,0.97,109.6323,5.69,25.22,33.5667,32.71,32.71,13.69,38.23,24.56,35.4067,35.4067,46.08,38.66,154.52,34.71,34.71,22.04,32.17,68.89,,42.17,19.8785,33.75,,64.9,47.38,21.94,94.32,8.13,28.53,36.4,69.44,8.02,8.02,62.34,26.9683,43.39,47.335,25.4533,20.125,0.0051,90.36,90.36,63.42,117.31,,24.27,24.27,33.23,70.41,17.68,21.68,102.23,,56.84,56.84,42.73,17.98,7.9,41.3,4.5076,4895.2, 49.0 ,131597,11719.4,175.4211,0.898,32.55,241474.7744,72186.11193,1509.36,1474.158105
5/31/2011,6.53,12.28,41.2,8.47,,,19.51,43.1,43.1,65.4609,29.29,0.1,29.66,33.405,12.41,27.15,,60,42.2,53.24,58.89,42.02,71.51,48.364,0.007,25.83,0.058,18.9458,49.44,105.84,13.295,34.59,34.59,38.48,33.84,77.9,29.35,20.565,,38.4267,24.14,8.38,4.6995,43.19,11.83,34.3498,41.54,,29.78,43.81,28.88,28.705,68.55,54.37,35.6393,,12.5242,26.395,26.395,8.8,81.54,19.765,85.61,39.91,22.8802,,31.61,63.6601,40.7,66,44,11.64,39.2991,,47.95,15.07,66.52,59.86,1.43,67.79,25.095,43.9375,23.96,85.66,78.909,,5.971,28.06,27.37,27.37,70.85,,35.0421,32.8845,30.67,24.16,37.77,25.01,25.01,47.87,88.3,167.37,8.06,0.0422,15.233,10.2,10.2,59.4511,19.96,30.2993,15.42,12.01,12.01,27.25,27.25,23.545,23.545,0.003,65.87,,46.6,1394.5,1787.75,7.1169,1.81,40.5,,8.5067,36.5801,14.4875,56.57,28.07,3.869,74.59,29.9375,7.9771,21.1125,145.1993,31.49,18.55,65.29,65.4102,6.1,6.1,24.76,0.0265,73.31,54.77,54.77,48.79,48.79,42.34,0.501,0.501,746,17.81,,,,33.32,8.02,34.0289,102.2,32.12,38,31.1181,46.77,8.36,34.22,34.22,34.22,4.007,10.375,0.97,103.4547,5.69,27.95,33.5667,32.3,32.3,13.35,38.23,23.89,33.3333,33.3333,43.38,36,157.1,34.585,34.585,22.04,33.5,71.12,,45.3,20.3335,31.27,,67,47.38,21.65,88.85,8.44,29.1,36.99,71.75,7.84,7.84,62.42,27.1832,45.26,44.35,26.1585,20.125,0.0051,85.56,85.56,63.78,118.34,,23.29,23.29,33.23,65.97,17.68,19.75,91.82,,58.59,58.59,43.5,16.18,8.1,41.5,4.3968,5052.04, 54.0 ,131704,11715.9,166.5416,0.914761905,24.76190476,237642.748,71795.32614,1524.94,1471.783638
6/30/2011,5.35,9.78,41.93,8.33,,,18.64,40.48,40.48,63.7932,28.73,0.1,33.07,33.645,12.4,27.15,,60,42.2,50.01,59.33,42.09,71.51,46.3258,0.007,24.38,0.051,18.1173,45.06,108.39,13.045,33.02,33.02,37.53,32.76,80.97,28.49,20.33,,36.29,23.31,8.14,4.428,40.43,11.42,36.5998,42.21,,29.26,38.52,29.24,30.134,67.47,53.5,33.4524,,10.573,27.49,27.49,8.69,84.32,18.955,83.65,38.35,23.0503,,31.13,59.4301,38.53,65.14,44,11.64,39.0941,,47.95,13.21,59.99,56.52,1.43,67.55,24.785,43.9375,25.06,79.97,79.302,,6.746,26.41,25.77,25.77,67.73,20.7,33.6499,31.98,31.19,23.01,37.68,26,26,46.04,87.95,168.67,5.95,0.0422,14.2355,7.48,7.48,56.6637,19.96,29.667,14.66,12.01,12.01,25.56,25.56,24.67,24.67,0.015,56.46,,44.815,1232,1787.75,7.0456,1.81,40.5,,8.4333,34.4309,14.365,53.97,28.07,3.753,68.02,29.9375,7.9574,22.495,109.0495,31.16,18.55,69.35,70.484,6.1,6.1,24.58,0.05,74.93,52.78,52.78,45.96,45.96,41.22,0.3984,0.3984,725.48,15.78,,,,33.32,8.72,32.4311,102.2,25.81,38,32.3962,48.16,7.85,32.91,32.91,32.91,4.367,10.375,0.97,99.8,5.69,28.49,33.5667,30.72,30.72,13.44,38.23,22.99,34.06,34.06,42.03,35.27,164.65,32.89,32.89,22.04,32.64,70.43,,45.37,19.5277,30.42,,63.57,47.38,21.38,89.74,7.66,27.99,35.84,66.77,7.57,7.57,59.61,27.1026,44.58,45.395,25.8245,20.125,0.0051,87.87,87.87,63.59,114.01,,22.93,22.93,33.23,65.47,17.68,20.2,89.57,,56.79,56.79,41.83,15.92,8.92,41.5,4.2242,5026.59, 60.5 ,131931,11785.7,158.1349,1.059545455,11.77272727,232764.0517,71284.87314,1506.45,1453.057016
7/29/2011,6.4,8.49,37.76,8.04,,,19.03,39.82,39.82,62.6431,28.23,0.1,31.97,34.005,12.435,27.15,,60,42.2,54.71,59.35,39.87,71.51,44.15,0.007,21.7,0.047,17.6582,39.87,103.64,12.285,29.3,29.3,38.3,29.42,75.73,26.5,19.705,,35.4067,21.58,7.75,4.088,37.11,9.96,32.6998,47.18,,33.57,39.46,28.87,30.325,70.79,53.13,30.6341,,9.2723,26.66,26.66,9.2,86.48,16.875,81.12,35.61,22.4942,,29.85,60.5101,36.05,65.14,44,11.64,36.7237,,47.95,15.11,52.03,62.88,1.43,71.37,24.325,43.9375,26.13,75.62,72.856,,6.385,26.3,23.48,23.48,70.72,21.895,32.5438,30.97,29.49,22.25,35.49,27.4,27.4,44.89,86.24,154.81,3.98,0.0422,11.8263,7.37,7.37,55.421,19.96,27.7343,11.74,12.01,12.01,22.96,22.96,22.78,22.78,0.0139,51.31,,49.84,1320.5,1787.75,6.6134,1.81,40.5,,8.0233,32.2118,13.8125,55.61,28.07,3.8,67.42,29.9375,7.9103,22.5375,96.5995,29.96,18.55,60.51,72.6109,6.1,6.1,24.52,0.05,75.7,47.52,47.52,44.905,44.905,38.89,0.3458,0.3458,680.09,15.52,,,,33.32,8.58,31.4336,102.2,23.17,38,31.8622,46.92,7.08,30.58,30.58,30.58,3.967,10.375,0.97,94.1788,5.69,27.37,33.5667,28.23,28.23,12.68,38.23,21.55,28.54,28.54,41.43,33.22,161.38,30.84,30.84,22.04,32.75,64.04,,43.02,18.2471,27.63,,61.49,47.38,19.68,79.02,6.87,26.67,35.63,71.17,6.99,6.99,54.29,24.7187,42.35,42.1,25.8894,20.125,0.0051,90.31,90.31,58.68,119.63,,20.79,20.79,33.23,71.55,17.68,18.52,92.99,,54.78,54.78,43.83,15.17,8.93,41.1,4.371,4924.67, 57.6 ,131993,11856.3,162.8146,0.965,38.25,224691.6376,69935.08093,1455.52,1417.593805
8/31/2011,5.22,6.59,38.48,6.64,,,17.7,36.68,36.68,66.2852,25.85,0.1,28.11,35.225,11.78,27.15,,60,42.2,46.34,54.16,37.62,71.51,41.3132,0.007,22.19,0.0405,14.6735,40.35,98.49,12.8,28.63,28.63,37.51,28.47,74.19,20.75,20.285,,37.14,19.93,6.67,3.716,36.15,8.62,26.9999,46.57,,31.96,34.65,25.95,32.971,71.48,49.04,27.599,,7.7958,26.87,26.87,7.76,90.41,16.41,79.93,30.83,22.9129,,25.8,43.17,35.07,65.14,44,11.64,29.9421,,47.95,11.07,49.55,54.14,1.43,71.25,23.895,43.9375,29.48,70.83,69.378,,7.11,27.19,21.85,21.85,71.13,18.53,31.5569,26.92,29.72,17.5,34.57,26.6,26.6,42.09,76.07,159.27,2.6,0.0422,9.3917,5.91,5.91,46.2388,19.96,24.5102,9.44,12.01,12.01,23.05,23.05,20.75,20.76,0.0139,41.4,,44.18,922,1787.75,5.5822,1.81,40.5,,7.8967,29.4947,14.18,62.62,28.07,3.357,51.05,29.9375,8.3936,21.6625,85.8746,29.66,18.55,54.62,59.5883,6.1,6.1,23.44,0.04,67.68,37.62,37.62,38.43,38.43,36.08,0.3328,0.3328,636.5,13.84,,,,33.32,8.18,33.5835,102.2,18.94,38,31.0349,40.55,6.27,28.07,28.07,28.07,4.325,10.375,0.97,83.205,5.69,25.05,33.5667,26.98,26.98,11.75,38.23,20.31,25.0867,25.0867,42.35,33.56,163.85,29.22,29.22,22.04,34.13,64.43,,42.18,17.9921,25.36,,63.68,47.38,19.18,73.43,4.8,25.35,27.23,69.32,6.09,6.09,50.14,23.0466,44.24,38.295,26.7988,20.125,0.0051,94.74,94.74,50.21,123.73,,18,18,33.23,66.66,17.68,19.19,78.17,,51.46,51.46,35.21,13.97,11.53,41.5,4.1184,4765.83, 54.5 ,132125,11854.7,164.4327,1.208695652,8.739130435,212057.9804,65919.07762,1450.6,1388.182395
9/30/2011,5,5.86,38.78,5.93,,,15.03,38.28,38.28,68.0583,25.89,0.1,23.85,33.78,10.98,27.15,,60,42.2,49.1,49.96,34.55,71.51,32.5272,0.007,19.79,0.035,13.5156,34.17,93.48,12.08,27.65,27.65,36.97,25.71,72.64,15.63,19.34,,36.9,19.34,5.1,3.798,33.12,8.04,22.3499,38.34,,27.03,24.43,26.32,31.716,60.22,42.63,25.6761,,6.2577,25.89,25.89,7.27,87.82,15.555,72.7,30.45,21.9708,,22.64,32.28,33.24,65.14,44,11.64,24.9607,,47.95,9.29,42.91,46.89,1.43,68.83,23.08,43.9375,26.02,63.22,60.022,,7.274,26.81,20.37,20.37,48.97,13.53,31.1803,21.58,26.55,13.51,30.33,24.89,24.89,41.9,69.9,139.96,1.87,0.0422,5.6722,5.04,5.04,38.1095,19.96,21.8739,7.18,12.01,12.01,23.33,23.33,16.99,17,0.002,32.12,,35.4,613,1787.75,4.6136,1.81,40.5,,7.7133,25.6419,13.505,62.95,28.07,1.617,39.69,29.9375,8.4015,21.3775,72.7496,26.08,18.55,52.17,46.1602,6.1,6.1,21.21,0.0265,61.02,33.94,33.94,34.98,34.98,31.64,0.3125,0.3125,603.98,11.87,,,,33.32,5.81,31.2206,102.2,15.12,38,28.9076,36.84,4.85,28.74,28.74,28.74,4.442,10.375,0.97,68.5861,5.69,20.38,33.5667,26.37,26.37,11.4,38.23,18.8,22.5467,22.5467,42.3,31.52,155.46,28.63,28.63,22.04,33.37,61.9,,42.65,16.7597,22.67,,63.18,47.38,17.76,63.13,3.95,23.3,24.25,62.38,5.98,5.98,48.19,21.4954,42.94,35.33,26.4833,20.125,0.0051,97.11,97.11,46.86,111.35,,15.38,15.38,33.23,58.24,17.68,18.79,65.77,,48.63,48.63,27.07,12.68,13.05,41.7,3.6008,4464.17, 58.8 ,132344,11840.1,140.2016,1.17047619,28.66666667,197403.0407,62588.10161,1410.52,1332.30872
10/31/2011,8.01,6.97,37.45,7.06,,,17.47,47.09,47.09,66.8123,28.6,0.1,30.06,34.16,11.59,27.15,,60,42.2,53.01,63.17,39.7,71.51,34.2349,0.007,21.9,0.035,16.5102,37.75,101.67,14.59,32.31,32.31,37.16,27.5,75.9,19.05,20.39,,36.8867,21.02,6.65,4.299,35.26,8.55,26.69,46.95,,31.7,32.86,30.53,34.724,62.4,49.76,29.6915,,8.4373,28.24,28.24,8.8,92.85,18.08,81.55,35.49,23.0176,,26.83,32.94,34.74,65.14,44,11.64,31.3323,,47.95,11.52,52.65,54.86,1.43,71.85,24.28,43.9375,29.23,72.17,66.067,,7.424,27.55,24.69,24.69,58.56,17.95,32.8966,26.03,30.62,17.64,33.39,26.63,26.63,46.91,76.11,153.6,2.66,0.0422,9.3663,5.59,5.59,47.7835,19.96,24.8575,9.23,12.01,12.01,26.16,26.16,19.57,19.57,0.005,42.07,,44.67,916.5,1787.75,5.9744,1.81,40.5,,8.35,31.3993,14.1,66.83,28.07,1.173,40.26,29.9375,8.6805,24.0875,81.2996,29.35,18.55,57.75,64.2837,6.1,6.1,21.42,0.0195,73.99,40.96,40.96,40.47,40.47,37.78,0.37,0.37,642.75,14.8,,,,33.32,7.62,32.3536,102.2,20.08,38,33.2892,44.48,5.12,32.77,32.77,32.77,5.07,10.375,0.97,89.1524,5.69,25.81,33.5667,29.14,29.14,12.75,38.23,20.38,28.8267,28.8267,42.9,32.48,163.15,31.47,31.47,22.04,33.7,62.95,,46.95,18.2575,25.78,,63.99,47.38,19.01,81.55,5.18,26.08,29.76,69.87,6.34,6.34,53.71,24.1412,45.58,43.205,27.2535,20.125,0.0051,90.28,90.28,54.2,129.05,,20.83,20.83,33.23,74.41,17.68,20.89,83.9,,51.6,51.6,35.55,13.97,13.74,41.7,2.9134,4074.73, 53.2 ,132553,11842.3,149.4779,1.12952381,47.38095238,217185.5863,67727.03796,1502.32,1431.581871
11/30/2011,8.27,7.35,36.53,7.29,,,15.77,46.1,46.1,68.4991,29.5,0.1,28.76,33.615,11.59,27.15,,60,42.2,53.8,68.03,38.43,71.51,33.1883,0.007,22.38,0.0295,18.3769,35.6,102,15.265,30.63,30.63,37.85,26.53,78.15,20.18,21.105,,37.2067,24.01,7.98,4.077,37.52,8.38,20.61,46.71,,33.46,32.67,32.33,37.455,57.32,50.1,30.62,,8.4198,28.81,28.81,9.7,95.52,17.455,81.31,34.71,23.6523,,29,33.93,36.43,65.14,44,11.64,28.0529,,47.95,10.29,54.56,56.67,1.43,75.36,24.35,43.9375,28.94,78.26,67.756,,7.683,28.69,24.94,24.94,52.76,16.695,34.0886,27.96,30.19,14.79,33.75,25.58,25.58,46.67,72.98,159.8,2.88,0.0422,9.3579,5.99,5.99,48.2582,19.96,26.5854,7.31,12.01,12.01,25.65,25.65,19.53,19.53,0.005,37.23,,49.195,897,1787.75,5.7743,1.81,40.5,,8.75,30.1674,13.86,68.88,28.07,0.922,45.8,29.9375,9.0027,24.045,74.9996,29.05,18.55,57.07,64.6171,6.1,6.1,19.68,0.0162,75.54,36.83,36.83,37.63,37.63,39.43,0.3908,0.3908,669.85,15.3,,,,33.32,7.28,32.7894,102.2,19.53,38,36.4015,43.17,4.65,31.35,31.35,31.35,5.149,10.375,0.97,94.8695,5.69,26.04,33.5667,29.11,29.11,12.45,38.23,18.63,27.0467,27.0467,38.84,32.16,164.75,30.17,30.17,22.04,32.94,64,,48.25,19.0253,24.13,,64.57,47.38,18.86,82.78,6.11,26.01,27.82,76.24,5.59,5.59,54.21,25.538,47.41,43.875,27.8567,20.125,0.0051,97.9,97.9,50.64,131.9,,20.83,20.83,33.23,67.89,17.68,20.59,94.54,,54.8,54.8,32.65,14.92,13.55,41.8,3.1307,4580.7, 53.0 ,132690,11829.9,146.1596,1.129047619,56.04761905,216041.5946,67944.67974,1518.54,1452.754162
12/30/2011,8.63,6.72,39.48,7.69,,,16.24,48.25,48.25,70.5023,32.17,0.1,30.48,34.985,12.11,27.15,,60,42.2,49.35,68.01,37.65,71.51,33.8493,0.007,23.04,0.0216,19.6146,36.04,106.9,15.04,30.03,30.03,41.56,24.05,80.9,19.42,22.055,,38,25.38,8.07,3.702,37.2,8.56,16.99,42.73,,33.07,32.49,32.18,37.282,62.55,50.6,29.17,,9.2108,27.76,27.76,11.59,100.33,18.315,77.91,33.68,24.4439,,32.65,34.53,38.25,65.14,44,11.64,27.7856,,47.95,10.43,59.85,55.9,1.43,68.73,25.21,43.9375,30.11,75.41,68.332,,7.678,29.65,23.86,23.86,50.43,16.645,35.9479,29.27,31.62,15.13,32.93,25.96,25.96,46.29,76.34,147.71,3.73,0.0422,7.7686,6.29,6.29,48.1028,19.96,26.6744,7.93,12.01,12.01,26.04,26.04,21.46,21.46,0.0025,37.88,,47.195,867,1787.75,6.4926,1.81,40.5,,8.17,26.402,15.22,60.01,28.07,0.99,37.73,29.9375,9.3564,24.0925,83.9246,29.69,18.55,58.48,61.2736,6.1,6.1,18.12,0.0165,72.86,36.27,36.27,39.66,39.66,39.57,0.3465,0.3465,686,16.15,,,,33.32,7.73,33.8546,102.2,19.38,38,37.9466,44.58,4.54,25.65,25.65,25.65,5.33,10.375,0.97,89.8814,5.69,27.14,33.5667,30.11,30.11,12.85,38.23,18.54,24.98,24.98,41.22,31.11,164.79,29.52,29.52,22.04,33.01,66.35,,51.29,20.5136,24.6,,66.71,47.38,19.51,76.25,6.31,25.24,28.59,78.48,5.51,5.51,57.67,22.355,48.18,41.745,27.2999,20.125,0.0051,97.3,97.3,50.12,134.46,,18.26,18.26,33.23,70.49,17.68,21.54,89.48,,54.7,54.7,29.3,15,13.78,42,3.0554,4558.73, 42.7 ,132888,11949.8,140.6802,0.995238095,68.28571429,221141.9839,68747.14936,1557.19,1498.100609
